Win, FirstBlood, firstTower, firstTowerAssist, Kills, Assists, Deaths, GoldEarned, GoldSpent, TotalDamageDealt, MagicDamageDealt, PhysicalDamageDealt, TotalDamageTaken, MinionsKilled, CrowdControl, WardsPlaced
1 , 0 , 0 , 0 , 0.126984126984 , 0.197674418605 , 0.15625 , 0.181325420838 , 0.156716841806 , 0.228656267523 , 0.53015509694 , 0.0484668048542 , 0.118261877338 , 0.230769230769 , 0.146839223494 , 0.282051282051 , 
1 , 0 , 0 , 0 , 0.222222222222 , 0.255813953488 , 0.1875 , 0.201020992255 , 0.170690144845 , 0.166606769639 , 0.16382135495 , 0.159708434081 , 0.155355086098 , 0.172099087353 , 0.186825949892 , 0.205128205128 , 
0 , 0 , 0 , 0 , 0.322580645161 , 0.108108108108 , 0.222222222222 , 0.217673847413 , 0.192963855422 , 0.242795878369 , 0.369999906953 , 0.135840631977 , 0.177630244876 , 0.248496993988 , 0.0 , 0.2 , 
0 , 0 , 0 , 0 , 0.354838709677 , 0.135135135135 , 0.206349206349 , 0.231182520596 , 0.252337349398 , 0.28623648924 , 0.34344905232 , 0.14804686984 , 0.207094016401 , 0.25250501002 , 0.421915668922 , 0.2 , 
0 , 0 , 0 , 0 , 0.161290322581 , 0.216216216216 , 0.111111111111 , 0.200719780313 , 0.182265060241 , 0.161333514447 , 0.0143291803523 , 0.418975151587 , 0.218765968837 , 0.214428857715 , 0.154867256637 , 0.466666666667 , 
0 , 0 , 0 , 0 , 0.129032258065 , 0.297297297297 , 0.206349206349 , 0.189616060311 , 0.201638554217 , 0.179942949178 , 0.197858997143 , 0.209078059155 , 0.169855702548 , 0.160320641283 , 0.0135346173868 , 0.133333333333 , 
0 , 0 , 0 , 0 , 0.0322580645161 , 0.243243243243 , 0.253968253968 , 0.160807791366 , 0.170795180723 , 0.129691168766 , 0.0743628632308 , 0.088059287441 , 0.226654067339 , 0.124248496994 , 0.409682457054 , 0.0 , 
0 , 0 , 0 , 0 , 0.363636363636 , 0.222222222222 , 0.1 , 0.211999038795 , 0.222310440651 , 0.267967720513 , 0.0363299814898 , 0.38769110363 , 0.154087308864 , 0.213457076566 , 0.130935251799 , 0.0 , 
0 , 0 , 0 , 0 , 0.0909090909091 , 0.0 , 0.2 , 0.164446105786 , 0.17100803127 , 0.162113673582 , 0.315873730552 , 0.0807030898214 , 0.24271480094 , 0.155452436195 , 0.320863309353 , 0.0 , 
0 , 0 , 0 , 0 , 0.181818181818 , 0.111111111111 , 0.0 , 0.208207620217 , 0.209698598345 , 0.228991735422 , 0.00366201410776 , 0.351089263889 , 0.159388017081 , 0.262180974478 , 0.0215827338129 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.444444444444 , 0.3 , 0.197500867754 , 0.153907228143 , 0.115794487732 , 0.14191805493 , 0.102488367605 , 0.25207618349 , 0.134570765661 , 0.0460431654676 , 1.0 , 
0 , 0 , 0 , 0 , 0.363636363636 , 0.222222222222 , 0.4 , 0.217846367447 , 0.243075701591 , 0.22513238275 , 0.50221621892 , 0.0780281750541 , 0.191733689625 , 0.2343387471 , 0.480575539568 , 0.0 , 
1 , 0 , 0 , 0 , 0.2 , 0.333333333333 , 0.0909090909091 , 0.199623687355 , 0.221576410547 , 0.189260545364 , 0.264280623514 , 0.119064755327 , 0.22848718487 , 0.184444444444 , 0.33389261745 , 0.5 , 
1 , 0 , 0 , 0 , 0.3 , 0.0 , 0.272727272727 , 0.217905362455 , 0.218315849164 , 0.224002428691 , 0.327309421154 , 0.127331673787 , 0.210528826886 , 0.246666666667 , 0.223154362416 , 0.5 , 
1 , 0 , 0 , 0 , 0.1 , 0.111111111111 , 0.181818181818 , 0.187012128455 , 0.177913240714 , 0.189509554444 , 0.245044561896 , 0.137546468401 , 0.22679822134 , 0.177777777778 , 0.0604026845638 , 0.0 , 
1 , 0 , 0 , 0 , 0.3 , 0.222222222222 , 0.272727272727 , 0.213125174807 , 0.223419336547 , 0.27096281237 , 0.0109517122635 , 0.514259113749 , 0.190833794538 , 0.251111111111 , 0.0939597315436 , 0.0 , 
1 , 0 , 0 , 0 , 0.1 , 0.333333333333 , 0.181818181818 , 0.182333646927 , 0.158775163028 , 0.12626465913 , 0.152413681173 , 0.101797988735 , 0.143351972366 , 0.14 , 0.288590604027 , 0.0 , 
1 , 0 , 0 , 0 , 0.888888888889 , 0.0 , 0.136363636364 , 0.350821929239 , 0.358797972484 , 0.519829169591 , 0.602941050449 , 0.328080671025 , 0.289607466565 , 0.449631449631 , 0.477279566657 , 0.5 , 
1 , 0 , 0 , 0 , 0.037037037037 , 0.117647058824 , 0.227272727273 , 0.150408878505 , 0.144219164856 , 0.0958711006914 , 0.0864019264223 , 0.122692323506 , 0.149218322282 , 0.12285012285 , 0.117062894974 , 0.5 , 
1 , 0 , 0 , 0 , 0.037037037037 , 0.411764705882 , 0.181818181818 , 0.171123998665 , 0.18585566015 , 0.172723878925 , 0.185568114626 , 0.149294848074 , 0.251179685938 , 0.135135135135 , 0.0306951549804 , 0.0 , 
1 , 0 , 0 , 0 , 0.037037037037 , 0.117647058824 , 0.227272727273 , 0.153621495327 , 0.136495293266 , 0.139653859364 , 0.0877430522825 , 0.241992516755 , 0.154475854458 , 0.14742014742 , 0.357207342763 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.352941176471 , 0.227272727273 , 0.174023698264 , 0.174631909245 , 0.0719219914286 , 0.037345856221 , 0.15793964064 , 0.155518670757 , 0.144963144963 , 0.0177550406259 , 0.0 , 
0 , 0 , 0 , 0 , 0.285714285714 , 0.172413793103 , 0.222222222222 , 0.223622614332 , 0.235359577132 , 0.234354103667 , 0.0396686660954 , 0.350067566191 , 0.183547061487 , 0.254491017964 , 0.58813559322 , 0.0 , 
0 , 0 , 0 , 0 , 0.142857142857 , 0.241379310345 , 0.259259259259 , 0.203482689439 , 0.204757268048 , 0.228476510925 , 0.0294772922022 , 0.34675376707 , 0.162914676759 , 0.230538922156 , 0.181355932203 , 0.0 , 
0 , 0 , 0 , 0 , 0.238095238095 , 0.137931034483 , 0.111111111111 , 0.190133237306 , 0.176797885659 , 0.192359129435 , 0.33373321908 , 0.108329994635 , 0.2008731386 , 0.146706586826 , 0.00508474576271 , 0.0 , 
0 , 0 , 0 , 0 , 0.142857142857 , 0.310344827586 , 0.185185185185 , 0.190621945573 , 0.178884406733 , 0.144388602581 , 0.279577263639 , 0.0640418842479 , 0.223034797393 , 0.134730538922 , 0.18813559322 , 0.0 , 
0 , 0 , 0 , 0 , 0.190476190476 , 0.137931034483 , 0.222222222222 , 0.192139513349 , 0.204200862429 , 0.200421653392 , 0.317543558983 , 0.130806787856 , 0.229630325761 , 0.233532934132 , 0.0372881355932 , 0.0 , 
1 , 0 , 0 , 0 , 0.367346938776 , 0.283582089552 , 0.111111111111 , 0.260036176129 , 0.281712900619 , 0.28293967531 , 0.427642167006 , 0.204904624998 , 0.200941777537 , 0.184407796102 , 0.493317132442 , 0.0 , 
1 , 0 , 0 , 0 , 0.183673469388 , 0.208955223881 , 0.111111111111 , 0.188426338382 , 0.194257413891 , 0.158303831857 , 0.316145999809 , 0.0866685045882 , 0.253260315424 , 0.155922038981 , 0.26609963548 , 0.0 , 
1 , 0 , 0 , 0 , 0.183673469388 , 0.179104477612 , 0.333333333333 , 0.184066304905 , 0.186776191759 , 0.150362784042 , 0.0492236259947 , 0.199873971092 , 0.201281650687 , 0.185907046477 , 0.0 , 0.0 , 
1 , 0 , 0 , 0 , 0.265306122449 , 0.119402985075 , 0.0740740740741 , 0.227086201776 , 0.209174970823 , 0.322304887357 , 0.0188023260378 , 0.469034959894 , 0.126240948136 , 0.388305847076 , 0.041312272175 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.208955223881 , 0.37037037037 , 0.140384978807 , 0.128078522908 , 0.0860888214345 , 0.188185881152 , 0.0395179394274 , 0.218275308216 , 0.0854572713643 , 0.199270959903 , 0.0 , 
0 , 0 , 0 , 0 , 0.2 , 0.121212121212 , 0.265306122449 , 0.19028223853 , 0.201747418586 , 0.1668082702 , 0.225774264113 , 0.0850662038402 , 0.197173948991 , 0.161403508772 , 0.102754237288 , 0.4 , 
0 , 0 , 0 , 0 , 0.24 , 0.242424242424 , 0.142857142857 , 0.216370911309 , 0.206115965052 , 0.249884189775 , 0.343966199974 , 0.118446474768 , 0.240123782452 , 0.222807017544 , 0.228460451977 , 0.2 , 
0 , 0 , 0 , 0 , 0.08 , 0.181818181818 , 0.204081632653 , 0.167315593993 , 0.159253375695 , 0.114553450314 , 0.117626741375 , 0.116961936885 , 0.177067174815 , 0.138596491228 , 0.0391949152542 , 0.0 , 
0 , 0 , 0 , 0 , 0.16 , 0.181818181818 , 0.183673469388 , 0.192291819927 , 0.199761715647 , 0.220317787412 , 0.151440722612 , 0.341940378339 , 0.237919005961 , 0.205263157895 , 0.0497881355932 , 0.2 , 
0 , 0 , 0 , 0 , 0.32 , 0.272727272727 , 0.204081632653 , 0.233739436241 , 0.23312152502 , 0.248436302299 , 0.161192071926 , 0.337585006167 , 0.147716087782 , 0.271929824561 , 0.579802259887 , 0.2 , 
1 , 1 , 1 , 0 , 0.928571428571 , 0.0689655172414 , 0.0 , 0.379921433616 , 0.392453607186 , 0.666986854569 , 0.602555003549 , 0.712758421722 , 0.345795111938 , 0.464673913043 , 0.5994297933 , 0.0 , 
1 , 0 , 0 , 0 , 0.0535714285714 , 0.793103448276 , 0.0 , 0.213563735876 , 0.211952744962 , 0.0614727535606 , 0.0497566663287 , 0.0683448343802 , 0.174443517865 , 0.0896739130435 , 0.00285103349964 , 0.5 , 
1 , 0 , 0 , 0 , 0.0178571428571 , 0.0344827586207 , 1.0 , 0.14155190678 , 0.131263995058 , 0.1211373872 , 0.285181993308 , 0.0654128883656 , 0.13136185772 , 0.179347826087 , 0.136136849608 , 0.5 , 
1 , 0 , 0 , 0 , 0.0 , 0.0344827586207 , 0.0 , 0.131267655367 , 0.138213265385 , 0.0873813836771 , 0.0575889688736 , 0.0663558022039 , 0.183488357175 , 0.133152173913 , 0.185317177477 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.0689655172414 , 0.0 , 0.133695268362 , 0.126116387409 , 0.0630216209928 , 0.00491736794079 , 0.0871280533286 , 0.164911155302 , 0.133152173913 , 0.0762651461155 , 0.0 , 
0 , 0 , 0 , 0 , 1.0 , 0.0 , 0.25 , 0.202948759265 , 0.182222840451 , 0.227011709485 , 0.0161322053905 , 0.29874692587 , 0.166355140187 , 0.19512195122 , 0.103658536585 , 0.571428571429 , 
0 , 0 , 0 , 0 , 0.0 , 0.333333333333 , 0.142857142857 , 0.202747341283 , 0.182222840451 , 0.260373754775 , 0.0184930159355 , 0.342654710321 , 0.171336539334 , 0.252032520325 , 0.121951219512 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.333333333333 , 0.160714285714 , 0.216524331292 , 0.23832707377 , 0.227654607645 , 0.541240409207 , 0.12098271795 , 0.209881136013 , 0.292682926829 , 0.0670731707317 , 0.142857142857 , 
0 , 0 , 0 , 0 , 0.0 , 0.0 , 0.303571428571 , 0.197389622946 , 0.198915009042 , 0.149963797968 , 0.410362974621 , 0.0613822294347 , 0.265003175755 , 0.126016260163 , 0.682926829268 , 0.285714285714 , 
0 , 0 , 0 , 0 , 0.0 , 0.333333333333 , 0.142857142857 , 0.180389945214 , 0.198312236287 , 0.134996130128 , 0.0137713948456 , 0.176233416425 , 0.187424008711 , 0.134146341463 , 0.0243902439024 , 0.0 , 
0 , 0 , 0 , 0 , 0.233333333333 , 0.139534883721 , 0.342857142857 , 0.205839278756 , 0.208665583593 , 0.240662378613 , 0.330807236011 , 0.184959090928 , 0.187635127693 , 0.249687890137 , 0.00374476472037 , 0.2 , 
0 , 0 , 0 , 0 , 0.1 , 0.162790697674 , 0.257142857143 , 0.194378384189 , 0.195847554887 , 0.181294949312 , 0.248933481895 , 0.139731268653 , 0.192469040613 , 0.173533083645 , 0.0270017245627 , 0.2 , 
0 , 0 , 0 , 0 , 0.233333333333 , 0.162790697674 , 0.2 , 0.217340481277 , 0.195102320659 , 0.31913755768 , 0.27061773724 , 0.170093887655 , 0.202149454769 , 0.265917602996 , 0.535994087214 , 0.0 , 
0 , 0 , 0 , 0 , 0.366666666667 , 0.232558139535 , 0.114285714286 , 0.208754887339 , 0.215119312 , 0.124995981776 , 0.011678476932 , 0.333845124369 , 0.209787414832 , 0.168539325843 , 0.152697708795 , 0.4 , 
0 , 0 , 0 , 0 , 0.0666666666667 , 0.302325581395 , 0.0857142857143 , 0.173686968439 , 0.185265228861 , 0.133909132619 , 0.137963067923 , 0.171370628395 , 0.207958962093 , 0.142322097378 , 0.280561714708 , 0.2 , 
1 , 0 , 0 , 0 , 0.5 , 0.0882352941176 , 0.212121212121 , 0.253028706874 , 0.266404726824 , 0.376860526139 , 0.52525044647 , 0.137762230189 , 0.131124141836 , 0.273516642547 , 0.171673819742 , 0.333333333333 , 
1 , 0 , 0 , 0 , 0.147058823529 , 0.176470588235 , 0.212121212121 , 0.174980247564 , 0.179086484797 , 0.0829671832779 , 0.0 , 0.214596442586 , 0.201803606277 , 0.128798842258 , 0.250214592275 , 0.333333333333 , 
1 , 0 , 0 , 0 , 0.0588235294118 , 0.264705882353 , 0.151515151515 , 0.180379246774 , 0.187376285514 , 0.133119040175 , 0.145349275929 , 0.114841569825 , 0.243070342517 , 0.118668596237 , 0.298712446352 , 0.0 , 
1 , 0 , 0 , 0 , 0.117647058824 , 0.147058823529 , 0.363636363636 , 0.195838820121 , 0.177970263875 , 0.191999877175 , 0.0709001895641 , 0.384676478976 , 0.183702025898 , 0.270622286541 , 0.0 , 0.333333333333 , 
1 , 0 , 0 , 0 , 0.176470588235 , 0.323529411765 , 0.0606060606061 , 0.195772978667 , 0.18916223899 , 0.215053373233 , 0.258500088036 , 0.148123278423 , 0.240299883472 , 0.208393632417 , 0.279399141631 , 0.0 , 
1 , 0 , 1 , 0 , 0.862068965517 , 0.0 , 0.0 , 0.364829971743 , 0.394329896907 , 0.623646022955 , 0.73020357962 , 0.390915018031 , 0.116086346321 , 0.488126649077 , 0.0 , 0.5 , 
1 , 0 , 0 , 0 , 0.0 , 0.384615384615 , 0.0 , 0.151003605184 , 0.147314161693 , 0.0925190750997 , 0.0906824452349 , 0.09747152666 , 0.258415201943 , 0.0923482849604 , 0.432098765432 , 0.0 , 
1 , 0 , 0 , 0 , 0.103448275862 , 0.230769230769 , 0.285714285714 , 0.175119360811 , 0.14378730331 , 0.120399060124 , 0.0738955556294 , 0.221491004666 , 0.14653924124 , 0.158311345646 , 0.0802469135802 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.153846153846 , 0.428571428571 , 0.147642015005 , 0.14378730331 , 0.0861445705359 , 0.0730835165566 , 0.115105641694 , 0.258014212836 , 0.129287598945 , 0.302469135802 , 0.5 , 
1 , 0 , 0 , 0 , 0.0344827586207 , 0.230769230769 , 0.285714285714 , 0.161405047257 , 0.17078133478 , 0.077291271286 , 0.032134902959 , 0.175016808948 , 0.220944997661 , 0.131926121372 , 0.185185185185 , 0.0 , 
0 , 0 , 0 , 0 , 0.166666666667 , 0.181818181818 , 0.137931034483 , 0.208212049043 , 0.211306765524 , 0.202904350809 , 0.222790646267 , 0.181590524535 , 0.165928210881 , 0.264367816092 , 0.216346153846 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.272727272727 , 0.206896551724 , 0.182014642322 , 0.186515291937 , 0.110366964235 , 0.0756477665672 , 0.147563451777 , 0.200420639372 , 0.149425287356 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.181818181818 , 0.241379310345 , 0.176148893005 , 0.169833178869 , 0.1344609881 , 0.128795414713 , 0.140524534687 , 0.19795288839 , 0.183908045977 , 0.0384615384615 , 0.0 , 
0 , 0 , 0 , 0 , 0.5 , 0.181818181818 , 0.172413793103 , 0.215709623357 , 0.212696941613 , 0.283990950448 , 0.168853520282 , 0.407377326565 , 0.254982239671 , 0.172413793103 , 0.110576923077 , 1.0 , 
0 , 0 , 0 , 0 , 0.333333333333 , 0.181818181818 , 0.241379310345 , 0.217914792273 , 0.219647822057 , 0.268276746408 , 0.403912652172 , 0.122944162437 , 0.180716021686 , 0.229885057471 , 0.634615384615 , 0.0 , 
1 , 0 , 0 , 0 , 0.742857142857 , 0.129032258065 , 0.0666666666667 , 0.369902120718 , 0.370988446727 , 0.567430294693 , 0.611353280264 , 0.53902710834 , 0.248983524424 , 0.466179159049 , 0.868281604845 , 0.0 , 
1 , 0 , 0 , 0 , 0.114285714286 , 0.225806451613 , 0.266666666667 , 0.174644075337 , 0.195014976466 , 0.143579704778 , 0.00641229755696 , 0.230049993617 , 0.186289623278 , 0.171846435101 , 0.0673732021196 , 1.0 , 
1 , 0 , 0 , 0 , 0.0857142857143 , 0.225806451613 , 0.0666666666667 , 0.174032329824 , 0.158964484382 , 0.160518491085 , 0.182410101565 , 0.147058519099 , 0.191800751517 , 0.201096892139 , 0.0635881907646 , 0.0 , 
1 , 0 , 0 , 0 , 0.0285714285714 , 0.129032258065 , 0.466666666667 , 0.129022690197 , 0.139067180145 , 0.0393376011851 , 0.0433543782597 , 0.0368827996426 , 0.196993930051 , 0.0621572212066 , 0.0 , 0.0 , 
1 , 0 , 0 , 0 , 0.0285714285714 , 0.290322580645 , 0.133333333333 , 0.152398783924 , 0.135964912281 , 0.0891339082588 , 0.156469942355 , 0.0469815793015 , 0.175932170729 , 0.0987202925046 , 0.000757002271007 , 0.0 , 
0 , 0 , 0 , 0 , 0.4 , 0.125 , 0.162162162162 , 0.238032281166 , 0.245018535681 , 0.321431018828 , 0.304004688416 , 0.35096551329 , 0.175986425075 , 0.29781420765 , 0.0905861456483 , 0.0 , 
0 , 0 , 0 , 0 , 0.133333333333 , 0.208333333333 , 0.243243243243 , 0.184845480086 , 0.186225671918 , 0.202305083004 , 0.341394803673 , 0.100545991831 , 0.191791331032 , 0.174863387978 , 0.0515097690941 , 0.25 , 
0 , 0 , 0 , 0 , 0.2 , 0.25 , 0.189189189189 , 0.212058612901 , 0.200069508804 , 0.203037467235 , 0.0140652471186 , 0.311681933155 , 0.213668545572 , 0.27868852459 , 0.0189461219657 , 0.25 , 
0 , 0 , 0 , 0 , 0.0666666666667 , 0.291666666667 , 0.27027027027 , 0.196110835675 , 0.200996292864 , 0.14781740933 , 0.213068958781 , 0.103943092426 , 0.182682868158 , 0.144808743169 , 0.312018946122 , 0.0 , 
0 , 0 , 0 , 0 , 0.2 , 0.125 , 0.135135135135 , 0.168952790172 , 0.167689990732 , 0.125409021603 , 0.127466302012 , 0.132863469299 , 0.235870830164 , 0.103825136612 , 0.52693901717 , 0.5 , 
0 , 0 , 0 , 0 , 0.130434782609 , 0.15 , 0.5 , 0.205097637157 , 0.225752627601 , 0.292417206241 , 0.231658280335 , 0.326544440346 , 0.22275349065 , 0.257471264368 , 0.255690951517 , 0.0 , 
0 , 0 , 0 , 0 , 0.217391304348 , 0.25 , 0.1 , 0.201163539258 , 0.187247757448 , 0.152218448148 , 0.10883663622 , 0.176586503993 , 0.244295065204 , 0.174712643678 , 0.284936479129 , 0.0 , 
0 , 0 , 0 , 0 , 0.195652173913 , 0.2 , 0.3 , 0.202296082592 , 0.186748620242 , 0.265404415667 , 0.63929303959 , 0.0553934712247 , 0.131064081054 , 0.244827586207 , 0.0552242675655 , 0.0 , 
0 , 0 , 0 , 0 , 0.304347826087 , 0.216666666667 , 0.05 , 0.209794711619 , 0.194421072147 , 0.143523776669 , 0.0 , 0.224141217815 , 0.183692059537 , 0.150574712644 , 0.244646098004 , 1.0 , 
0 , 0 , 0 , 0 , 0.152173913043 , 0.183333333333 , 0.05 , 0.181648029375 , 0.205829922562 , 0.146436153275 , 0.0202120438549 , 0.217334366621 , 0.218195303555 , 0.172413793103 , 0.159502203785 , 0.0 , 
1 , 0 , 0 , 0 , 0.1 , 0.0666666666667 , 0.195652173913 , 0.18422056742 , 0.195219714964 , 0.238854509136 , 0.259131360923 , 0.185653486947 , 0.162786154199 , 0.290055248619 , 0.0707350901526 , 0.0 , 
1 , 0 , 0 , 0 , 0.125 , 0.366666666667 , 0.130434782609 , 0.208332820481 , 0.215112826603 , 0.138733055428 , 0.127028992186 , 0.169441250121 , 0.183157294102 , 0.157458563536 , 0.0449162487997 , 0.666666666667 , 
1 , 0 , 0 , 0 , 0.175 , 0.116666666667 , 0.195652173913 , 0.195790510185 , 0.210659144893 , 0.1906823207 , 0.181859145698 , 0.213832794179 , 0.200551375959 , 0.196132596685 , 0.108929905046 , 0.0 , 
1 , 0 , 0 , 0 , 0.175 , 0.216666666667 , 0.304347826087 , 0.196787494615 , 0.184085510689 , 0.288325762867 , 0.362976845167 , 0.0924693971864 , 0.197428566112 , 0.211325966851 , 0.110743625307 , 0.333333333333 , 
1 , 0 , 0 , 0 , 0.425 , 0.233333333333 , 0.173913043478 , 0.214868607299 , 0.19492280285 , 0.143404351869 , 0.0690036560263 , 0.338603071566 , 0.256076609627 , 0.145027624309 , 0.664675130695 , 0.0 , 
1 , 0 , 0 , 0 , 0.924242424242 , 0.0 , 0.0540540540541 , 0.414136205421 , 0.336574420344 , 0.613288919417 , 0.123907292823 , 0.842324801835 , 0.242048693769 , 0.468918918919 , 0.318753417168 , 0.5 , 
1 , 0 , 0 , 0 , 0.0151515151515 , 0.317073170732 , 0.324324324324 , 0.147362499561 , 0.175542258788 , 0.0673831247379 , 0.128042476854 , 0.039132555975 , 0.139292172829 , 0.125675675676 , 0.0459267359213 , 0.0 , 
1 , 0 , 0 , 0 , 0.030303030303 , 0.19512195122 , 0.162162162162 , 0.138889214434 , 0.150486163052 , 0.0928412952168 , 0.193977378111 , 0.0455991401891 , 0.220812856953 , 0.113513513514 , 0.0716238381629 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.292682926829 , 0.189189189189 , 0.151323731058 , 0.170231862378 , 0.109990091968 , 0.267969807075 , 0.035947871266 , 0.200920543131 , 0.152702702703 , 0.542372881356 , 0.25 , 
1 , 0 , 0 , 0 , 0.030303030303 , 0.19512195122 , 0.27027027027 , 0.148288349526 , 0.167165295438 , 0.11649656866 , 0.286103045137 , 0.036995630735 , 0.196925733318 , 0.139189189189 , 0.021323127392 , 0.25 , 
0 , 0 , 0 , 0 , 0.147058823529 , 0.173913043478 , 0.272727272727 , 0.186246777677 , 0.18243049127 , 0.17364008629 , 0.544810508183 , 0.147396476537 , 0.18785915493 , 0.194379391101 , 0.0671220671221 , 0.333333333333 , 
0 , 0 , 0 , 0 , 0.117647058824 , 0.108695652174 , 0.181818181818 , 0.201477043127 , 0.176445238931 , 0.257325965923 , 0.0716838931955 , 0.279670632012 , 0.157316901408 , 0.262295081967 , 0.03267003267 , 0.333333333333 , 
0 , 0 , 0 , 0 , 0.264705882353 , 0.217391304348 , 0.227272727273 , 0.217027799066 , 0.225572190124 , 0.26079114619 , 0.0 , 0.285282577874 , 0.236933098592 , 0.248243559719 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.323529411765 , 0.239130434783 , 0.151515151515 , 0.212875357068 , 0.217591853673 , 0.162966814359 , 0.314944013781 , 0.154680714156 , 0.209827464789 , 0.162763466042 , 0.757944757945 , 0.333333333333 , 
0 , 0 , 0 , 0 , 0.147058823529 , 0.260869565217 , 0.166666666667 , 0.182373023061 , 0.197960226003 , 0.145275987237 , 0.0685615848407 , 0.132969599421 , 0.208063380282 , 0.132318501171 , 0.142263142263 , 0.0 , 
1 , 0 , 0 , 0 , 0.861111111111 , 0.0769230769231 , 0.3 , 0.374815621667 , 0.368287095953 , 0.57570691306 , 0.364602135011 , 0.720300226916 , 0.341008310541 , 0.456790123457 , 0.0654058313633 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.230769230769 , 0.15 , 0.139514829691 , 0.13833036396 , 0.0578751256125 , 0.0660321062054 , 0.0526643891978 , 0.178505680623 , 0.0888888888889 , 0.0480693459417 , 0.2 , 
1 , 0 , 0 , 0 , 0.0 , 0.192307692308 , 0.05 , 0.157464769555 , 0.162509544413 , 0.112329441199 , 0.104621437044 , 0.114166022492 , 0.132916053019 , 0.182716049383 , 0.768321513002 , 0.4 , 
1 , 0 , 0 , 0 , 0.0833333333333 , 0.269230769231 , 0.25 , 0.165271064515 , 0.152710613388 , 0.115735429691 , 0.214532515084 , 0.0494875695085 , 0.195679044814 , 0.111111111111 , 0.118203309693 , 0.0 , 
1 , 0 , 0 , 0 , 0.0555555555556 , 0.230769230769 , 0.25 , 0.162933714571 , 0.178162382286 , 0.138353090438 , 0.250211806656 , 0.0633817918859 , 0.151890911004 , 0.16049382716 , 0.0 , 0.4 , 
0 , 0 , 0 , 0 , 0.294117647059 , 0.153846153846 , 0.0833333333333 , 0.195340614938 , 0.221291223547 , 0.115051714932 , 0.0219999152219 , 0.196436074244 , 0.202977039824 , 0.139442231076 , 0.315363881402 , 0.0 , 
0 , 0 , 0 , 0 , 0.294117647059 , 0.192307692308 , 0.138888888889 , 0.2305385441 , 0.239911197049 , 0.355478354878 , 0.534780212793 , 0.198672796026 , 0.141579647166 , 0.314741035857 , 0.531895777179 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.269230769231 , 0.305555555556 , 0.183660584633 , 0.189422422745 , 0.128216115019 , 0.162844587625 , 0.0979338128074 , 0.214748994682 , 0.163346613546 , 0.0188679245283 , 0.0 , 
0 , 0 , 0 , 0 , 0.294117647059 , 0.230769230769 , 0.194444444444 , 0.216048992992 , 0.196225874602 , 0.202647382611 , 0.276927641897 , 0.13767578656 , 0.25548871449 , 0.187250996016 , 0.125786163522 , 0.0 , 
0 , 0 , 0 , 0 , 0.117647058824 , 0.153846153846 , 0.277777777778 , 0.174411263337 , 0.153149282057 , 0.19860643256 , 0.00344764246252 , 0.369281530363 , 0.18520560384 , 0.195219123506 , 0.00808625336927 , 1.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.0 , 0.0 , 0.0952408134142 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
1 , 0 , 1 , 0 , 0.307692307692 , 0.188235294118 , 0.25 , 0.239900107028 , 0.274149393821 , 0.306798952298 , 0.165697795993 , 0.348414522342 , 0.248884370627 , 0.298076923077 , 0.225433526012 , 0.0 , 
1 , 1 , 0 , 1 , 0.230769230769 , 0.223529411765 , 0.25 , 0.198173385658 , 0.15252248729 , 0.210480196841 , 0.344499742099 , 0.170955315554 , 0.24615140873 , 0.208333333333 , 0.578034682081 , 0.0 , 
1 , 0 , 0 , 1 , 0.107692307692 , 0.352941176471 , 0.291666666667 , 0.199700321085 , 0.225263981228 , 0.103347884753 , 0.0794752763721 , 0.110385258943 , 0.171239206781 , 0.115384615385 , 0.113680154143 , 0.0 , 
1 , 0 , 0 , 1 , 0.353846153846 , 0.235294117647 , 0.208333333333 , 0.266985372815 , 0.348064137661 , 0.379372966108 , 0.410327185535 , 0.370244903161 , 0.333725013863 , 0.378205128205 , 0.0828516377649 , 0.0 , 
0 , 0 , 0 , 0 , 0.311111111111 , 0.269230769231 , 0.184615384615 , 0.231489837912 , 0.253079507279 , 0.239288488426 , 0.384158336344 , 0.227081473244 , 0.230937530816 , 0.239436619718 , 0.245469988675 , 0.0 , 
0 , 0 , 0 , 0 , 0.155555555556 , 0.230769230769 , 0.261538461538 , 0.195913504928 , 0.231802911534 , 0.240100201957 , 0.496527359589 , 0.198264570179 , 0.266480130165 , 0.260563380282 , 0.407701019253 , 0.0 , 
