36
104
63
16
81
19
30
63
58
59
99
5
18
25
31
25
48
45
104
143
86
69
10
30
26
53
8
39
102
236
92
5
98
50
18
36
86
13
39
76
98
24
16
89
32
16
143
44
22
20
150
16
19
51
44
102
75
63
11
12
107
41
1
63
39
3
51
90
19
1
150
54
62
33
143
69
21
18
62
31
90
16
25
236
58
62
33
8
18
12
150
99
25
75
32
9
25
10
69
122
99
62
44
75
14
21
63
13
25
236
150
22
48
115
96
76
31
48
10
20
238
50
62
16
9
75
50
14
104
45
9
69
36
96
16
22
104
102
98
90
37
102
236
51
50
50
36
10
86
96
41
16
115
20
48
51
104
13
12
62
14
16
20
48
44
45
77
53
81
75
82
32
1
25
10
10
76
1
86
3
75
104
122
76
102
122
98
39
12
44
41
19
115
77
48
9
16
53
3
19
80
45
75
89
63
21
104
11
77
39
157
10
96
30
63
48
99
53
75
62
62
150
110
267
120
127
41
86
67
120
99
8
81
122
24
96
18
36
22
51
114
62
58
16
13
62
58
13
16
1
126
36
3
31
89
9
58
236
81
20
9
150
86
15
63
77
104
115
76
62
254
32
86
45
30
104
30
50
96
13
60
54
39
22
53
11
1
104
5
26
412
57
254
51
3
51
266
53
9
99
40
19
50
21
59
10
81
98
21
26
22
53
18
8
11
22
11
18
8
53
157
21
33
14
12
15
98
36
14
45
412
51
21
90
76
11
8
102
75
26
64
99
89
54
12
77
53
81
69
90
92
59
99
75
22
102
24
53
76
236
15
67
10
33
11
75
8
15
51
50
114
10
33
12
104
96
54
69
39
12
81
115
64
201
86
80
79
267
22
131
121
127
110
89
21
22
69
13
9
90
238
51
122
81
86
1
16
99
10
89
85
19
39
16
26
12
32
122
11
31
254
21
12
45
76
75
50
25
14
90
17
44
31
13
22
11
48
36
102
69
104
12
25
16
98
104
98
9
16
53
150
8
143
58
14
26
44
48
12
18
5
16
24
15
44
50
5
59
22
16
81
96
39
20
32
39
20
63
96
53
157
44
31
12
32
18
21
104
81
236
5
45
33
25
62
22
33
15
50
1
11
96
24
44
3
51
11
8
102
81
150
236
20
96
36
89
26
50
36
18
115
13
1
30
20
10
104
20
75
30
150
54
36
15
48
81
12
122
62
96
267
21
1
58
24
3
5
50
99
45
31
64
54
222
157
154
18
25
91
68
57
62
32
5
115
22
36
104
10
33
150
26
89
58
16
99
44
98
16
15
18
44
58
1
89
22
77
115
62
76
91
96
1
51
99
1
16
99
53
143
57
75
1
99
19
99
11
30
76
86
54
86
18
8
12
98
15
1
39
24
19
36
90
3
54
115
13
5
99
33
29
115
16
98
53
15
21
143
1
58
67
31
122
53
90
62
98
96
143
16
150
26
122
62
59
102
44
48
8
20
150
3
15
18
12
22
75
21
26
99
33
120
8
62
39
236
81
22
21
104
157
19
39
53
18
9
50
32
77
25
254
115
143
13
1
39
31
21
58
63
23
12
15
236
143
16
19
10
59
18
57
53
80
34
119
18
254
51
54
25
92
22
48
26
19
115
62
143
5
96
201
59
13
236
69
25
15
24
63
58
51
115
76
16
36
44
77
31
143
15
150
32
25
54
236
31
62
33
5
96
45
96
48
5
11
69
30
21
15
90
150
90
50
24
3
48
18
22
75
31
121
1
77
122
63
69
12
9
58
30
50
77
31
33
99
77
122
21
236
25
64
30
48
24
63
101
122
50
89
143
157
76
9
30
22
13
75
51
3
48
14
90
22
31
102
76
21
3
51
31
150
59
58
32
18
69
39
10
32
96
150
11
31
12
32
19
12
81
24
31
96
86
16
102
22
8
48
96
39
25
150
44
33
96
143
12
76
22
36
39
5
115
51
89
75
13
30
18
102
62
150
102
32
20
1
10
76
53
15
8
90
86
75
59
24
90
31
12
236
3
127
59
62
76
25
13
50
45
10
236
121
36
3
75
236
90
59
33
22
14
62
53
143
39
21
236
62
45
90
77
96
3
76
31
24
3
15
44
77
22
51
15
54
69
36
18
33
5
50
12
12
10
58
19
69
8
54
63
31
51
55
14
3
98
96
89
143
99
39
10
53
13
10
122
24
104
32
21
122
15
254
26
96
115
63
3
81
31
76
16
105
48
104
90
99
96
45
1
15
81
62
26
98
44
16
19
48
5
62
102
33
412
75
1
21
20
11
120
16
67
120
89
236
22
98
1
9
53
96
19
5
85
13
3
96
9
98
8
75
86
55
63
76
33
15
120
143
69
81
86
90
3
24
39
75
58
63
1
62
21
41
26
1
45
22
15
18
104
22
81
90
1
15
51
19
143
45
81
50
102
127
1
45
122
102
11
143
18
51
54
5
30
104
89
31
26
36
90
32
18
101
56
99
81
62
30
64
143
5
8
91
98
